Hour ID,Year,Quarter,Month,Day,Hour,Original Price,New Price
7389,2024,4,11,3,21,65.49,130.384
7390,2024,4,11,3,22,50.94,121.669
7391,2024,4,11,3,23,46.04,114.293
7392,2024,4,11,3,24,41.0,108.935
7393,2024,4,11,4,1,41.61,105.43
7394,2024,4,11,4,2,39.47,103.093
7395,2024,4,11,4,3,38.24,101.826
7396,2024,4,11,4,4,37.06,102.318
7397,2024,4,11,4,5,39.5,106.08
7398,2024,4,11,4,6,45.65,113.769
7399,2024,4,11,4,7,62.88,123.875
7400,2024,4,11,4,8,69.67,131.173
7401,2024,4,11,4,9,70.79,133.852
7402,2024,4,11,4,10,67.61,133.005
7403,2024,4,11,4,11,65.55,131.071
7404,2024,4,11,4,12,65.08,129.5
7405,2024,4,11,4,13,64.45,128.63
7406,2024,4,11,4,14,63.59,128.788
7407,2024,4,11,4,15,65.48,130.527
7408,2024,4,11,4,16,67.91,133.611
7409,2024,4,11,4,17,72.83,137.165
7410,2024,4,11,4,18,77.97,139.019
7411,2024,4,11,4,19,72.95,137.078
7412,2024,4,11,4,20,65.36,132.604
7413,2024,4,11,4,21,68.66,127.141
7414,2024,4,11,4,22,49.15,119.394
7415,2024,4,11,4,23,52.0,113.997
7416,2024,4,11,4,24,42.82,109.745
7417,2024,4,11,5,1,42.82,107.847
7418,2024,4,11,5,2,41.64,106.992
7419,2024,4,11,5,3,41.64,106.868
7420,2024,4,11,5,4,41.64,107.834
7421,2024,4,11,5,5,42.82,111.047
7422,2024,4,11,5,6,48.49,117.494
7423,2024,4,11,5,7,61.63,125.956
7424,2024,4,11,5,8,70.37,132.239
7425,2024,4,11,5,9,68.61,133.842
7426,2024,4,11,5,10,65.54,132.423
7427,2024,4,11,5,11,62.64,130.431
7428,2024,4,11,5,12,63.97,129.453
7429,2024,4,11,5,13,63.44,129.314
7430,2024,4,11,5,14,63.61,130.376
7431,2024,4,11,5,15,65.51,133.154
7432,2024,4,11,5,16,71.65,137.42
7433,2024,4,11,5,17,74.06,141.329
7434,2024,4,11,5,18,84.02,143.286
7435,2024,4,11,5,19,71.69,140.455
7436,2024,4,11,5,20,66.06,136.756
7437,2024,4,11,5,21,74.13,133.367
7438,2024,4,11,5,22,57.62,126.795
7439,2024,4,11,5,23,55.09,120.335
7440,2024,4,11,5,24,48.43,114.129
7441,2024,4,11,6,1,42.82,109.1
7442,2024,4,11,6,2,42.51,106.497
7443,2024,4,11,6,3,41.91,105.851
7444,2024,4,11,6,4,42.82,107.267
7445,2024,4,11,6,5,44.0,111.476
7446,2024,4,11,6,6,53.09,119.321
7447,2024,4,11,6,7,65.68,128.732
7448,2024,4,11,6,8,74.96,135.974
7449,2024,4,11,6,9,74.73,138.821
7450,2024,4,11,6,10,73.95,138.594
7451,2024,4,11,6,11,70.95,137.089
7452,2024,4,11,6,12,71.7,136.019
7453,2024,4,11,6,13,71.05,135.523
7454,2024,4,11,6,14,71.48,135.982
7455,2024,4,11,6,15,71.91,137.867
7456,2024,4,11,6,16,75.95,141.712
7457,2024,4,11,6,17,80.0,146.655
7458,2024,4,11,6,18,91.97,150.634
7459,2024,4,11,6,19,85.2,149.495
7460,2024,4,11,6,20,78.0,144.984
7461,2024,4,11,6,21,75.96,139.114
7462,2024,4,11,6,22,66.06,131.477
7463,2024,4,11,6,23,62.91,123.073
7464,2024,4,11,6,24,44.0,114.049
7465,2024,4,11,7,1,43.99,108.951
7466,2024,4,11,7,2,43.99,106.841
7467,2024,4,11,7,3,42.81,106.325
7468,2024,4,11,7,4,42.81,107.665
7469,2024,4,11,7,5,43.99,112.115
7470,2024,4,11,7,6,55.05,120.583
7471,2024,4,11,7,7,67.47,130.356
7472,2024,4,11,7,8,76.06,137.696
7473,2024,4,11,7,9,77.02,140.486
7474,2024,4,11,7,10,75.07,139.478
7475,2024,4,11,7,11,71.24,136.468
7476,2024,4,11,7,12,68.59,133.348
7477,2024,4,11,7,13,65.93,131.292
7478,2024,4,11,7,14,66.32,131.221
7479,2024,4,11,7,15,67.46,133.203
7480,2024,4,11,7,16,71.76,136.911
7481,2024,4,11,7,17,74.91,140.783
7482,2024,4,11,7,18,81.77,142.612
7483,2024,4,11,7,19,75.65,138.826
7484,2024,4,11,7,20,71.5,129.517
7485,2024,4,11,7,21,43.99,116.11
7486,2024,4,11,7,22,41.63,106.518
7487,2024,4,11,7,23,36.27,101.041
7488,2024,4,11,7,24,16.09,99.598
7489,2024,4,11,8,1,41.58,101.844
7490,2024,4,11,8,2,36.27,101.98
7491,2024,4,11,8,3,32.63,101.084
7492,2024,4,11,8,4,32.63,101.671
7493,2024,4,11,8,5,36.27,104.945
7494,2024,4,11,8,6,44.0,110.214
7495,2024,4,11,8,7,49.15,115.254
7496,2024,4,11,8,8,50.44,118.77
7497,2024,4,11,8,9,56.89,120.508
7498,2024,4,11,8,10,51.51,119.027
7499,2024,4,11,8,11,49.15,116.414
7500,2024,4,11,8,12,44.86,114.382
7501,2024,4,11,8,13,49.15,114.522
7502,2024,4,11,8,14,49.15,116.052
7503,2024,4,11,8,15,49.15,119.956
7504,2024,4,11,8,16,57.24,127.466
7505,2024,4,11,8,17,73.6,136.146
7506,2024,4,11,8,18,76.21,140.481
7507,2024,4,11,8,19,69.83,139.556
7508,2024,4,11,8,20,71.42,135.325
7509,2024,4,11,8,21,63.11,127.164
7510,2024,4,11,8,22,44.0,117.685
7511,2024,4,11,8,23,44.0,112.59
7512,2024,4,11,8,24,44.0,111.042
7513,2024,4,11,9,1,49.43,110.755
7514,2024,4,11,9,2,43.96,109.547
7515,2024,4,11,9,3,43.96,108.623
7516,2024,4,11,9,4,43.96,108.31
7517,2024,4,11,9,5,43.96,108.986
7518,2024,4,11,9,6,45.97,111.39
7519,2024,4,11,9,7,49.49,115.945
7520,2024,4,11,9,8,57.62,122.368
7521,2024,4,11,9,9,66.38,128.63
7522,2024,4,11,9,10,68.27,132.668
7523,2024,4,11,9,11,68.0,134.879
7524,2024,4,11,9,12,74.19,135.974
7525,2024,4,11,9,13,73.0,134.495
7526,2024,4,11,9,14,65.0,131.914
7527,2024,4,11,9,15,61.86,132.917
7528,2024,4,11,9,16,72.03,139.99
7529,2024,4,11,9,17,90.0,149.272
7530,2024,4,11,9,18,95.65,153.655
7531,2024,4,11,9,19,85.77,151.473
7532,2024,4,11,9,20,81.61,145.438
7533,2024,4,11,9,21,70.05,137.273
7534,2024,4,11,9,22,65.4,129.584
7535,2024,4,11,9,23,57.42,122.468
7536,2024,4,11,9,24,52.3,116.547
7537,2024,4,11,10,1,45.03,112.11
7538,2024,4,11,10,2,43.95,109.907
7539,2024,4,11,10,3,43.95,109.376
7540,2024,4,11,10,4,43.95,109.766
7541,2024,4,11,10,5,46.38,110.665
7542,2024,4,11,10,6,46.0,111.61
7543,2024,4,11,10,7,46.28,113.622
7544,2024,4,11,10,8,50.99,117.875
7545,2024,4,11,10,9,58.03,123.971
7546,2024,4,11,10,10,65.91,130.39
7547,2024,4,11,10,11,69.98,135.44
7548,2024,4,11,10,12,74.0,138.714
7549,2024,4,11,10,13,76.05,140.112
7550,2024,4,11,10,14,74.57,140.584
7551,2024,4,11,10,15,71.99,142.786
7552,2024,4,11,10,16,77.02,149.126
7553,2024,4,11,10,17,107.21,156.984
7554,2024,4,11,10,18,111.92,157.398
7555,2024,4,11,10,19,108.49,157.398
7556,2024,4,11,10,20,91.31,153.92
7557,2024,4,11,10,21,78.94,146.314
7558,2024,4,11,10,22,69.6,137.09
7559,2024,4,11,10,23,64.35,127.146
7560,2024,4,11,10,24,50.41,115.66
7561,2024,4,11,11,1,39.02,104.779
7562,2024,4,11,11,2,19.36,97.166
7563,2024,4,11,11,3,10.72,96.767
7564,2024,4,11,11,4,10.51,96.767
7565,2024,4,11,11,5,11.79,96.767
7566,2024,4,11,11,6,41.6,102.278
7567,2024,4,11,11,7,41.6,107.787
7568,2024,4,11,11,8,43.95,114.147
7569,2024,4,11,11,9,53.6,123.068
7570,2024,4,11,11,10,69.61,133.105
7571,2024,4,11,11,11,73.08,140.389
7572,2024,4,11,11,12,79.79,144.6
7573,2024,4,11,11,13,79.97,145.151
7574,2024,4,11,11,14,76.02,143.688
7575,2024,4,11,11,15,73.05,142.237
7576,2024,4,11,11,16,73.52,142.202
7577,2024,4,11,11,17,74.35,142.839
7578,2024,4,11,11,18,78.94,141.768
7579,2024,4,11,11,19,73.75,135.162
7580,2024,4,11,11,20,53.6,123.41
7581,2024,4,11,11,21,43.95,112.529
7582,2024,4,11,11,22,33.02,105.772
7583,2024,4,11,11,23,41.6,104.854
7584,2024,4,11,11,24,34.73,105.783
7585,2024,4,11,12,1,38.59,108.355
7586,2024,4,11,12,2,41.6,108.355
7587,2024,4,11,12,3,42.78,108.355
7588,2024,4,11,12,4,42.78,108.355
7589,2024,4,11,12,5,44.92,110.401
7590,2024,4,11,12,6,53.6,118.012
7591,2024,4,11,12,7,70.76,129.608
7592,2024,4,11,12,8,85.33,139.579
7593,2024,4,11,12,9,85.39,143.851
7594,2024,4,11,12,10,79.29,144.482
7595,2024,4,11,12,11,85.77,145.454
7596,2024,4,11,12,12,85.77,145.938
7597,2024,4,11,12,13,87.57,145.803
7598,2024,4,11,12,14,84.07,145.136
7599,2024,4,11,12,15,83.08,146.171
7600,2024,4,11,12,16,85.77,150.461
7601,2024,4,11,12,17,99.15,156.849
7602,2024,4,11,12,18,105.64,159.87
7603,2024,4,11,12,19,96.49,156.744
7604,2024,4,11,12,20,82.16,150.841
7605,2024,4,11,12,21,94.34,145.663
7606,2024,4,11,12,22,71.89,136.411
7607,2024,4,11,12,23,74.35,127.349
7608,2024,4,11,12,24,42.88,118.598
7609,2024,4,11,13,1,55.38,117.669
7610,2024,4,11,13,2,53.44,116.733
7611,2024,4,11,13,3,44.35,114.202
7612,2024,4,11,13,4,42.77,113.719
7613,2024,4,11,13,5,46.09,117.605
7614,2024,4,11,13,6,56.88,125.759
7615,2024,4,11,13,7,69.01,135.091
7616,2024,4,11,13,8,74.87,142.16
7617,2024,4,11,13,9,77.94,145.969
7618,2024,4,11,13,10,78.52,146.763
7619,2024,4,11,13,11,75.03,145.28
7620,2024,4,11,13,12,75.03,142.546
7621,2024,4,11,13,13,75.03,137.861
7622,2024,4,11,13,14,57.88,131.539
7623,2024,4,11,13,15,57.88,129.588
7624,2024,4,11,13,16,60.02,132.884
7625,2024,4,11,13,17,75.03,139.125
7626,2024,4,11,13,18,75.03,141.668
7627,2024,4,11,13,19,75.03,138.304
7628,2024,4,11,13,20,57.88,128.716
7629,2024,4,11,13,21,49.09,117.835
7630,2024,4,11,13,22,39.56,108.287
7631,2024,4,11,13,23,31.0,102.48
7632,2024,4,11,13,24,0.64,102.621
7633,2024,4,11,14,1,36.22,115.848
7634,2024,4,11,14,2,34.29,115.848
7635,2024,4,11,14,3,38.5,115.848
7636,2024,4,11,14,4,38.5,115.848
7637,2024,4,11,14,5,44.0,115.883
7638,2024,4,11,14,6,59.98,123.575
7639,2024,4,11,14,7,75.16,136.196
7640,2024,4,11,14,8,88.64,148.955
7641,2024,4,11,14,9,103.03,157.558
7642,2024,4,11,14,10,96.44,158.93
7643,2024,4,11,14,11,93.52,157.001
7644,2024,4,11,14,12,93.47,154.746
7645,2024,4,11,14,13,91.35,153.187
7646,2024,4,11,14,14,91.24,153.609
7647,2024,4,11,14,15,93.0,156.989
7648,2024,4,11,14,16,99.22,163.47
7649,2024,4,11,14,17,113.58,170.741
7650,2024,4,11,14,18,124.95,173.773
7651,2024,4,11,14,19,117.87,171.906
7652,2024,4,11,14,20,100.63,162.556
7653,2024,4,11,14,21,85.72,150.633
7654,2024,4,11,14,22,75.97,140.656
7655,2024,4,11,14,23,75.01,133.761
7656,2024,4,11,14,24,64.86,127.935
7657,2024,4,11,15,1,61.31,123.944
7658,2024,4,11,15,2,57.77,121.016
7659,2024,4,11,15,3,56.65,119.382
7660,2024,4,11,15,4,56.06,119.67
7661,2024,4,11,15,5,57.99,123.413
7662,2024,4,11,15,6,64.32,132.178
7663,2024,4,11,15,7,80.4,145.748
7664,2024,4,11,15,8,100.68,159.688
7665,2024,4,11,15,9,109.42,167.859
7666,2024,4,11,15,10,104.9,168.749
7667,2024,4,11,15,11,99.96,166.054
7668,2024,4,11,15,12,98.72,163.255
7669,2024,4,11,15,13,98.0,161.385
7670,2024,4,11,15,14,97.92,160.58
7671,2024,4,11,15,15,95.93,161.232
7672,2024,4,11,15,16,96.73,164.711
7673,2024,4,11,15,17,106.0,170.73
7674,2024,4,11,15,18,118.21,174.657
7675,2024,4,11,15,19,110.06,170.776
7676,2024,4,11,15,20,95.92,160.559
7677,2024,4,11,15,21,83.94,148.406
7678,2024,4,11,15,22,70.56,137.717
7679,2024,4,11,15,23,66.58,131.07
7680,2024,4,11,15,24,64.11,127.523
7681,2024,4,11,16,1,60.92,125.285
7682,2024,4,11,16,2,57.18,122.794
7683,2024,4,11,16,3,54.34,120.261
7684,2024,4,11,16,4,51.85,118.422
7685,2024,4,11,16,5,50.92,118.231
7686,2024,4,11,16,6,55.06,120.204
7687,2024,4,11,16,7,55.45,123.689
7688,2024,4,11,16,8,63.24,129.024
7689,2024,4,11,16,9,69.09,134.448
7690,2024,4,11,16,10,72.91,138.555
7691,2024,4,11,16,11,74.98,140.719
7692,2024,4,11,16,12,76.11,140.804
7693,2024,4,11,16,13,73.15,139.079
7694,2024,4,11,16,14,70.91,137.251
7695,2024,4,11,16,15,67.94,137.239
7696,2024,4,11,16,16,71.35,140.762
7697,2024,4,11,16,17,83.06,146.372
7698,2024,4,11,16,18,85.92,149.353
7699,2024,4,11,16,19,81.61,147.81
7700,2024,4,11,16,20,76.82,142.558
7701,2024,4,11,16,21,67.95,134.347
7702,2024,4,11,16,22,62.46,124.327
7703,2024,4,11,16,23,41.78,113.392
7704,2024,4,11,16,24,38.67,106.705
7705,2024,4,11,17,1,38.64,103.954
7706,2024,4,11,17,2,36.28,102.932
7707,2024,4,11,17,3,36.28,103.202
7708,2024,4,11,17,4,36.28,104.763
7709,2024,4,11,17,5,42.83,107.775
7710,2024,4,11,17,6,42.83,111.004
7711,2024,4,11,17,7,46.93,115.353
7712,2024,4,11,17,8,54.91,120.638
7713,2024,4,11,17,9,57.93,125.339
7714,2024,4,11,17,10,62.12,129.291
7715,2024,4,11,17,11,65.5,132.008
7716,2024,4,11,17,12,67.08,132.919
7717,2024,4,11,17,13,65.72,132.027
7718,2024,4,11,17,14,62.17,130.586
7719,2024,4,11,17,15,62.47,130.626
7720,2024,4,11,17,16,63.82,132.845
7721,2024,4,11,17,17,70.0,136.874
7722,2024,4,11,17,18,73.86,140.402
7723,2024,4,11,17,19,75.96,141.33
7724,2024,4,11,17,20,72.02,138.102
7725,2024,4,11,17,21,66.55,130.878
7726,2024,4,11,17,22,53.88,120.822
7727,2024,4,11,17,23,40.1,111.855
7728,2024,4,11,17,24,36.28,108.04
7729,2024,4,11,18,1,39.31,108.772
7730,2024,4,11,18,2,30.03,108.772
7731,2024,4,11,18,3,21.72,108.772
7732,2024,4,11,18,4,21.6,108.772
7733,2024,4,11,18,5,30.03,108.772
7734,2024,4,11,18,6,42.83,112.752
7735,2024,4,11,18,7,62.08,123.312
7736,2024,4,11,18,8,78.0,134.975
7737,2024,4,11,18,9,82.0,142.871
7738,2024,4,11,18,10,85.87,146.998
7739,2024,4,11,18,11,85.87,148.323
7740,2024,4,11,18,12,86.02,148.528
7741,2024,4,11,18,13,87.06,148.683
7742,2024,4,11,18,14,87.49,149.193
7743,2024,4,11,18,15,88.48,150.681
7744,2024,4,11,18,16,88.04,153.907
7745,2024,4,11,18,17,96.55,159.274
7746,2024,4,11,18,18,107.33,163.159
7747,2024,4,11,18,19,104.96,161.054
7748,2024,4,11,18,20,87.68,152.403
7749,2024,4,11,18,21,79.64,142.392
7750,2024,4,11,18,22,68.7,133.331
7751,2024,4,11,18,23,67.08,126.616
7752,2024,4,11,18,24,58.04,120.856
7753,2024,4,11,19,1,56.06,116.967
7754,2024,4,11,19,2,54.26,114.89
7755,2024,4,11,19,3,52.5,114.153
7756,2024,4,11,19,4,50.97,114.153
7757,2024,4,11,19,5,52.56,117.203
7758,2024,4,11,19,6,64.4,125.919
7759,2024,4,11,19,7,75.41,138.772
7760,2024,4,11,19,8,94.6,153.209
7761,2024,4,11,19,9,109.61,163.811
7762,2024,4,11,19,10,107.05,167.047
7763,2024,4,11,19,11,103.04,165.683
7764,2024,4,11,19,12,103.44,162.983
7765,2024,4,11,19,13,97.93,160.064
7766,2024,4,11,19,14,98.0,158.998
7767,2024,4,11,19,15,98.77,160.22
7768,2024,4,11,19,16,99.47,163.662
7769,2024,4,11,19,17,107.36,168.302
7770,2024,4,11,19,18,116.95,169.424
7771,2024,4,11,19,19,101.6,161.864
7772,2024,4,11,19,20,89.48,148.482
7773,2024,4,11,19,21,75.73,132.369
7774,2024,4,11,19,22,42.83,118.111
7775,2024,4,11,19,23,40.56,114.153
7776,2024,4,11,19,24,30.1,114.153
7777,2024,4,11,20,1,36.28,107.754
7778,2024,4,11,20,2,32.0,101.396
7779,2024,4,11,20,3,29.2,97.944
7780,2024,4,11,20,4,30.0,98.768
7781,2024,4,11,20,5,32.41,104.39
7782,2024,4,11,20,6,49.03,114.468
7783,2024,4,11,20,7,55.97,124.574
7784,2024,4,11,20,8,68.27,132.748
7785,2024,4,11,20,9,70.0,136.32
7786,2024,4,11,20,10,67.6,136.043
7787,2024,4,11,20,11,65.0,134.251
7788,2024,4,11,20,12,64.4,132.733
7789,2024,4,11,20,13,65.01,131.926
7790,2024,4,11,20,14,62.47,131.835
7791,2024,4,11,20,15,64.4,133.449
7792,2024,4,11,20,16,67.96,136.29
7793,2024,4,11,20,17,71.11,138.731
7794,2024,4,11,20,18,72.85,138.713
7795,2024,4,11,20,19,67.93,134.455
7796,2024,4,11,20,20,60.48,126.216
7797,2024,4,11,20,21,45.0,115.625
7798,2024,4,11,20,22,38.85,106.48
7799,2024,4,11,20,23,30.05,99.847
7800,2024,4,11,20,24,8.59,97.067
7801,2024,4,11,21,1,34.97,97.581
7802,2024,4,11,21,2,30.97,97.581
7803,2024,4,11,21,3,30.97,97.822
7804,2024,4,11,21,4,38.63,101.215
7805,2024,4,11,21,5,42.81,107.028
7806,2024,4,11,21,6,48.75,115.152
7807,2024,4,11,21,7,64.07,124.465
7808,2024,4,11,21,8,71.25,130.652
7809,2024,4,11,21,9,68.43,132.212
7810,2024,4,11,21,10,67.92,131.447
7811,2024,4,11,21,11,65.96,130.087
7812,2024,4,11,21,12,65.55,129.543
7813,2024,4,11,21,13,67.71,130.302
7814,2024,4,11,21,14,67.93,132.072
7815,2024,4,11,21,15,70.82,135.17
7816,2024,4,11,21,16,75.97,138.982
7817,2024,4,11,21,17,78.84,141.752
7818,2024,4,11,21,18,81.82,141.917
7819,2024,4,11,21,19,73.97,138.213
7820,2024,4,11,21,20,65.45,132.483
7821,2024,4,11,21,21,70.47,125.537
7822,2024,4,11,21,22,49.14,114.36
7823,2024,4,11,21,23,39.96,104.074
7824,2024,4,11,21,24,25.52,97.793
7825,2024,4,11,22,1,36.5,97.72
7826,2024,4,11,22,2,29.86,96.996
7827,2024,4,11,22,3,21.68,95.948
7828,2024,4,11,22,4,22.5,96.183
7829,2024,4,11,22,5,29.86,101.337
7830,2024,4,11,22,6,44.01,109.776
7831,2024,4,11,22,7,49.16,116.798
7832,2024,4,11,22,8,56.25,120.347
7833,2024,4,11,22,9,49.16,119.142
7834,2024,4,11,22,10,49.16,116.212
7835,2024,4,11,22,11,42.83,113.017
7836,2024,4,11,22,12,42.83,112.376
7837,2024,4,11,22,13,46.5,115.332
7838,2024,4,11,22,14,49.16,121.791
7839,2024,4,11,22,15,65.91,131.238
7840,2024,4,11,22,16,71.95,138.941
7841,2024,4,11,22,17,78.02,143.246
7842,2024,4,11,22,18,85.44,143.923
7843,2024,4,11,22,19,80.5,143.923
7844,2024,4,11,22,20,76.97,143.075
7845,2024,4,11,22,21,73.48,138.586
7846,2024,4,11,22,22,62.47,129.969
7847,2024,4,11,22,23,48.95,120.042
7848,2024,4,11,22,24,42.83,112.537
7849,2024,4,11,23,1,42.85,108.502
7850,2024,4,11,23,2,41.24,107.691
7851,2024,4,11,23,3,42.85,107.691
7852,2024,4,11,23,4,42.85,108.557
7853,2024,4,11,23,5,47.19,112.537
7854,2024,4,11,23,6,53.65,119.659
7855,2024,4,11,23,7,67.94,128.087
7856,2024,4,11,23,8,73.96,133.46
7857,2024,4,11,23,9,68.95,134.755
7858,2024,4,11,23,10,70.86,134.935
7859,2024,4,11,23,11,71.91,134.641
7860,2024,4,11,23,12,70.68,133.921
7861,2024,4,11,23,13,71.93,133.581
7862,2024,4,11,23,14,68.73,134.666
7863,2024,4,11,23,15,71.93,140.058
7864,2024,4,11,23,16,80.45,150.185
7865,2024,4,11,23,17,115.98,160.833
7866,2024,4,11,23,18,119.41,161.537
7867,2024,4,11,23,19,107.39,160.462
7868,2024,4,11,23,20,84.33,154.003
7869,2024,4,11,23,21,80.99,148.968
7870,2024,4,11,23,22,86.74,145.976
7871,2024,4,11,23,23,78.62,141.154
7872,2024,4,11,23,24,69.99,134.874
7873,2024,4,11,24,1,59.94,128.46
7874,2024,4,11,24,2,54.12,121.838
7875,2024,4,11,24,3,46.71,115.39
7876,2024,4,11,24,4,38.93,110.755
7877,2024,4,11,24,5,41.24,109.871
7878,2024,4,11,24,6,42.85,111.826
7879,2024,4,11,24,7,45.15,116.055
7880,2024,4,11,24,8,55.79,121.991
7881,2024,4,11,24,9,57.03,127.142
7882,2024,4,11,24,10,62.94,131.791
7883,2024,4,11,24,11,66.98,135.085
7884,2024,4,11,24,12,68.18,136.297
7885,2024,4,11,24,13,67.72,135.572
7886,2024,4,11,24,14,65.2,133.912
7887,2024,4,11,24,15,60.6,133.446
7888,2024,4,11,24,16,66.03,136.568
7889,2024,4,11,24,17,73.94,141.802
7890,2024,4,11,24,18,79.98,146.113
7891,2024,4,11,24,19,78.45,147.579
7892,2024,4,11,24,20,75.92,147.122
7893,2024,4,11,24,21,77.94,145.512
7894,2024,4,11,24,22,75.02,141.293
7895,2024,4,11,24,23,65.09,134.413
7896,2024,4,11,24,24,56.08,127.525
7897,2024,4,11,25,1,61.01,122.935
7898,2024,4,11,25,2,55.19,120.481
7899,2024,4,11,25,3,51.6,120.481
7900,2024,4,11,25,4,49.02,120.481
7901,2024,4,11,25,5,50.42,122.647
7902,2024,4,11,25,6,67.97,133.323
7903,2024,4,11,25,7,85.91,149.035
7904,2024,4,11,25,8,110.04,163.361
7905,2024,4,11,25,9,107.39,169.161
7906,2024,4,11,25,10,109.16,168.38
7907,2024,4,11,25,11,96.0,163.599
7908,2024,4,11,25,12,96.65,160.588
7909,2024,4,11,25,13,99.44,159.923
7910,2024,4,11,25,14,98.1,160.65
7911,2024,4,11,25,15,96.78,163.735
7912,2024,4,11,25,16,104.25,170.006
7913,2024,4,11,25,17,120.1,175.738
7914,2024,4,11,25,18,120.0,173.859
7915,2024,4,11,25,19,97.57,164.066
7916,2024,4,11,25,20,86.01,154.604
7917,2024,4,11,25,21,85.91,149.626
7918,2024,4,11,25,22,85.61,147.101
7919,2024,4,11,25,23,85.91,143.685
7920,2024,4,11,25,24,74.95,136.952
7921,2024,4,11,26,1,64.43,129.109
7922,2024,4,11,26,2,56.27,122.764
7923,2024,4,11,26,3,52.86,119.861
7924,2024,4,11,26,4,49.17,119.861
7925,2024,4,11,26,5,51.66,122.766
7926,2024,4,11,26,6,70.66,131.575
7927,2024,4,11,26,7,73.93,142.19
7928,2024,4,11,26,8,96.65,153.614
7929,2024,4,11,26,9,96.65,160.599
7930,2024,4,11,26,10,96.65,164.946
7931,2024,4,11,26,11,107.39,168.519
7932,2024,4,11,26,12,107.39,168.898
7933,2024,4,11,26,13,103.11,166.545
7934,2024,4,11,26,14,97.72,164.43
7935,2024,4,11,26,15,97.72,166.095
7936,2024,4,11,26,16,102.0,172.387
7937,2024,4,11,26,17,124.79,179.791
7938,2024,4,11,26,18,123.89,178.414
7939,2024,4,11,26,19,98.15,167.307
7940,2024,4,11,26,20,86.55,155.009
7941,2024,4,11,26,21,85.48,144.911
7942,2024,4,11,26,22,64.91,135.962
7943,2024,4,11,26,23,70.19,131.689
7944,2024,4,11,26,24,64.05,128.578
7945,2024,4,11,27,1,61.89,125.631
7946,2024,4,11,27,2,55.3,121.333
7947,2024,4,11,27,3,50.5,117.381
7948,2024,4,11,27,4,48.44,116.393
7949,2024,4,11,27,5,49.07,121.058
7950,2024,4,11,27,6,62.34,133.07
7951,2024,4,11,27,7,79.91,149.084
7952,2024,4,11,27,8,110.0,161.982
7953,2024,4,11,27,9,98.43,162.423
7954,2024,4,11,27,10,85.9,156.04
7955,2024,4,11,27,11,79.76,148.614
7956,2024,4,11,27,12,74.97,142.738
7957,2024,4,11,27,13,72.19,139.105
7958,2024,4,11,27,14,70.38,137.595
7959,2024,4,11,27,15,70.49,138.125
7960,2024,4,11,27,16,72.0,140.351
7961,2024,4,11,27,17,77.95,143.248
7962,2024,4,11,27,18,77.92,144.393
7963,2024,4,11,27,19,74.92,143.018
7964,2024,4,11,27,20,73.89,138.837
7965,2024,4,11,27,21,71.3,130.418
7966,2024,4,11,27,22,42.84,118.336
7967,2024,4,11,27,23,42.84,111.001
7968,2024,4,11,27,24,36.29,108.282
7969,2024,4,11,28,1,32.67,108.84
7970,2024,4,11,28,2,24.93,108.84
7971,2024,4,11,28,3,26.32,108.84
7972,2024,4,11,28,4,33.98,108.84
7973,2024,4,11,28,5,42.89,112.613
7974,2024,4,11,28,6,54.92,120.731
7975,2024,4,11,28,7,66.2,129.758
7976,2024,4,11,28,8,72.99,136.159
7977,2024,4,11,28,9,73.4,138.557
7978,2024,4,11,28,10,72.46,138.116
7979,2024,4,11,28,11,70.21,136.561
7980,2024,4,11,28,12,70.11,135.671
7981,2024,4,11,28,13,69.98,136.59
7982,2024,4,11,28,14,71.52,140.616
7983,2024,4,11,28,15,83.88,148.149
7984,2024,4,11,28,16,85.99,156.209
7985,2024,4,11,28,17,112.0,163.26
7986,2024,4,11,28,18,113.8,163.26
7987,2024,4,11,28,19,100.03,161.031
7988,2024,4,11,28,20,85.99,155.067
7989,2024,4,11,28,21,85.99,148.576
7990,2024,4,11,28,22,69.78,141.404
7991,2024,4,11,28,23,73.15,136.522
7992,2024,4,11,28,24,67.93,130.994
7993,2024,4,11,29,1,61.63,124.223
7994,2024,4,11,29,2,53.96,118.263
7995,2024,4,11,29,3,52.05,115.14
7996,2024,4,11,29,4,50.22,115.14
7997,2024,4,11,29,5,54.43,120.729
7998,2024,4,11,29,6,65.32,133.246
7999,2024,4,11,29,7,85.94,150.299
8000,2024,4,11,29,8,116.02,164.13
8001,2024,4,11,29,9,107.43,165.185
8002,2024,4,11,29,10,88.09,158.368
8003,2024,4,11,29,11,85.94,153.387
8004,2024,4,11,29,12,93.03,152.238
8005,2024,4,11,29,13,90.94,152.034
8006,2024,4,11,29,14,90.0,153.241
8007,2024,4,11,29,15,85.94,157.799
8008,2024,4,11,29,16,107.43,166.967
8009,2024,4,11,29,17,120.0,172.71
8010,2024,4,11,29,18,115.01,170.021
8011,2024,4,11,29,19,90.0,158.898
8012,2024,4,11,29,20,85.94,146.892
8013,2024,4,11,29,21,71.1,135.219
8014,2024,4,11,29,22,60.6,126.709
8015,2024,4,11,29,23,61.96,122.634
8016,2024,4,11,29,24,54.9,120.724
8017,2024,4,11,30,1,58.28,120.595
8018,2024,4,11,30,2,52.69,118.605
8019,2024,4,11,30,3,49.97,115.389
8020,2024,4,11,30,4,43.67,112.258
8021,2024,4,11,30,5,43.39,111.7
8022,2024,4,11,30,6,47.95,114.207
